block,card,alt,title,cost,nature,farmland,meals,fruit,veggies,dist,treatment,food,alt_id,card_id,card_dcreate,ind_id,pooled_card_id,ind_card_id,choice,asc,food_fruit
1,5,2,No Project,0,0,0,0,0,0,0,miles,0,10,5,18,343,5,2741,1,1,0
1,6,1,Project,100,120,40,"4,000",3000,1000,15,miles,1,11,6,20,343,6,2742,1,0,3000
1,6,2,No Project,0,0,0,0,0,0,0,miles,0,12,6,20,343,6,2742,0,1,0
1,7,1,Project,20,160,0,0,0,0,40,miles,0,13,7,21,343,7,2743,1,0,0
1,7,2,No Project,0,0,0,0,0,0,0,miles,0,14,7,21,343,7,2743,0,1,0
1,8,1,Project,5,120,40,0,0,0,40,miles,0,15,8,23,343,8,2744,0,0,0
1,8,2,No Project,0,0,0,0,0,0,0,miles,0,16,8,23,343,8,2744,1,1,0
2,1,1,Project,100,120,40,0,0,0,5,miles,0,17,9,2,344,9,2745,1,0,0
2,1,2,No Project,0,0,0,0,0,0,0,miles,0,18,9,2,344,9,2745,0,1,0
2,2,1,Project,50,80,80,0,0,0,40,miles,0,19,10,4,344,10,2746,1,0,0
2,2,2,No Project,0,0,0,0,0,0,0,miles,0,20,10,4,344,10,2746,0,1,0
2,3,1,Project,20,80,80,"4,000",2000,2000,40,miles,1,21,11,5,344,11,2747,0,0,2000
2,3,2,No Project,0,0,0,0,0,0,0,miles,0,22,11,5,344,11,2747,1,1,0
2,4,1,Project,50,80,80,"4,000",2000,2000,15,miles,1,23,12,8,344,12,2748,1,0,2000
2,4,2,No Project,0,0,0,0,0,0,0,miles,0,24,12,8,344,12,2748,0,1,0
2,5,1,Project,50,40,120,"4,000",1000,3000,40,miles,1,25,13,11,344,13,2749,1,0,1000
2,5,2,No Project,0,0,0,0,0,0,0,miles,0,26,13,11,344,13,2749,0,1,0
2,6,1,Project,20,160,0,0,0,0,5,miles,0,27,14,13,344,14,2750,1,0,0
2,6,2,No Project,0,0,0,0,0,0,0,miles,0,28,14,13,344,14,2750,0,1,0
2,7,1,Project,50,40,120,0,0,0,15,miles,0,29,15,22,344,15,2751,1,0,0
2,7,2,No Project,0,0,0,0,0,0,0,miles,0,30,15,22,344,15,2751,0,1,0
2,8,1,Project,5,40,120,"4,000",1000,3000,15,miles,1,31,16,24,344,16,2752,1,0,1000
2,8,2,No Project,0,0,0,0,0,0,0,miles,0,32,16,24,344,16,2752,0,1,0
3,1,1,Project,20,40,120,0,0,0,40,miles,0,33,17,3,345,17,2753,1,0,0
3,1,2,No Project,0,0,0,0,0,0,0,miles,0,34,17,3,345,17,2753,0,1,0
3,2,1,Project,5,80,80,"4,000",2000,2000,5,miles,1,35,18,6,345,18,2754,0,0,2000
3,2,2,No Project,0,0,0,0,0,0,0,miles,0,36,18,6,345,18,2754,1,1,0
3,3,1,Project,50,120,40,0,0,0,15,miles,0,37,19,7,345,19,2755,0,0,0
3,3,2,No Project,0,0,0,0,0,0,0,miles,0,38,19,7,345,19,2755,1,1,0
3,4,1,Project,20,120,40,"4,000",3000,1000,40,miles,1,39,20,10,345,20,2756,0,0,3000
3,4,2,No Project,0,0,0,0,0,0,0,miles,0,40,20,10,345,20,2756,1,1,0
3,5,1,Project,100,80,80,0,0,0,15,miles,0,41,21,14,345,21,2757,0,0,0
3,5,2,No Project,0,0,0,0,0,0,0,miles,0,42,21,14,345,21,2757,1,1,0
3,6,1,Project,5,160,0,"4,000",4000,0,40,miles,1,43,22,15,345,22,2758,1,0,4000
3,6,2,No Project,0,0,0,0,0,0,0,miles,0,44,22,15,345,22,2758,0,1,0
3,7,1,Project,20,120,40,"4,000",3000,1000,5,miles,1,45,23,16,345,23,2759,0,0,3000
3,7,2,No Project,0,0,0,0,0,0,0,miles,0,46,23,16,345,23,2759,1,1,0
3,8,1,Project,5,160,0,0,0,0,15,miles,0,47,24,19,345,24,2760,1,0,0
3,8,2,No Project,0,0,0,0,0,0,0,miles,0,48,24,19,345,24,2760,0,1,0
1,1,1,Project,50,160,0,"4,000",4000,0,30,minutes,1,1,1,1,346,25,2761,1,0,4000
1,1,2,No Project,0,0,0,0,0,0,0,minutes,0,2,1,1,346,25,2761,0,1,0
1,2,1,Project,100,40,120,"4,000",1000,3000,15,minutes,1,3,2,9,346,26,2762,0,0,1000
1,2,2,No Project,0,0,0,0,0,0,0,minutes,0,4,2,9,346,26,2762,1,1,0
1,3,1,Project,5,40,120,0,0,0,15,minutes,0,5,3,12,346,27,2763,1,0,0
1,3,2,No Project,0,0,0,0,0,0,0,minutes,0,6,3,12,346,27,2763,0,1,0
1,4,1,Project,100,160,0,"4,000",4000,0,15,minutes,1,7,4,17,346,28,2764,1,0,4000
1,4,2,No Project,0,0,0,0,0,0,0,minutes,0,8,4,17,346,28,2764,0,1,0
1,5,1,Project,100,80,80,0,0,0,15,minutes,0,9,5,18,346,29,2765,0,0,0
1,5,2,No Project,0,0,0,0,0,0,0,minutes,0,10,5,18,346,29,2765,1,1,0
1,6,1,Project,100,120,40,"4,000",3000,1000,30,minutes,1,11,6,20,346,30,2766,1,0,3000
1,6,2,No Project,0,0,0,0,0,0,0,minutes,0,12,6,20,346,30,2766,0,1,0
1,7,1,Project,20,160,0,0,0,0,60,minutes,0,13,7,21,346,31,2767,1,0,0
1,7,2,No Project,0,0,0,0,0,0,0,minutes,0,14,7,21,346,31,2767,0,1,0
1,8,1,Project,5,120,40,0,0,0,60,minutes,0,15,8,23,346,32,2768,0,0,0
1,8,2,No Project,0,0,0,0,0,0,0,minutes,0,16,8,23,346,32,2768,1,1,0
2,1,1,Project,100,120,40,0,0,0,15,minutes,0,17,9,2,347,33,2769,0,0,0
2,1,2,No Project,0,0,0,0,0,0,0,minutes,0,18,9,2,347,33,2769,1,1,0
2,2,1,Project,50,80,80,0,0,0,60,minutes,0,19,10,4,347,34,2770,1,0,0
2,2,2,No Project,0,0,0,0,0,0,0,minutes,0,20,10,4,347,34,2770,0,1,0
2,3,1,Project,20,80,80,"4,000",2000,2000,60,minutes,1,21,11,5,347,35,2771,1,0,2000
2,3,2,No Project,0,0,0,0,0,0,0,minutes,0,22,11,5,347,35,2771,0,1,0
2,4,1,Project,50,80,80,"4,000",2000,2000,30,minutes,1,23,12,8,347,36,2772,1,0,2000
2,4,2,No Project,0,0,0,0,0,0,0,minutes,0,24,12,8,347,36,2772,0,1,0
2,5,1,Project,50,40,120,"4,000",1000,3000,60,minutes,1,25,13,11,347,37,2773,0,0,1000
2,5,2,No Project,0,0,0,0,0,0,0,minutes,0,26,13,11,347,37,2773,1,1,0
2,6,1,Project,20,160,0,0,0,0,15,minutes,0,27,14,13,347,38,2774,1,0,0
2,6,2,No Project,0,0,0,0,0,0,0,minutes,0,28,14,13,347,38,2774,0,1,0
2,7,1,Project,50,40,120,0,0,0,30,minutes,0,29,15,22,347,39,2775,1,0,0
2,7,2,No Project,0,0,0,0,0,0,0,minutes,0,30,15,22,347,39,2775,0,1,0
2,8,1,Project,5,40,120,"4,000",1000,3000,30,minutes,1,31,16,24,347,40,2776,1,0,1000
2,8,2,No Project,0,0,0,0,0,0,0,minutes,0,32,16,24,347,40,2776,0,1,0
3,1,1,Project,20,40,120,0,0,0,60,minutes,0,33,17,3,348,41,2777,1,0,0
3,1,2,No Project,0,0,0,0,0,0,0,minutes,0,34,17,3,348,41,2777,0,1,0
3,2,1,Project,5,80,80,"4,000",2000,2000,15,minutes,1,35,18,6,348,42,2778,1,0,2000
3,2,2,No Project,0,0,0,0,0,0,0,minutes,0,36,18,6,348,42,2778,0,1,0
3,3,1,Project,50,120,40,0,0,0,30,minutes,0,37,19,7,348,43,2779,0,0,0
3,3,2,No Project,0,0,0,0,0,0,0,minutes,0,38,19,7,348,43,2779,1,1,0
3,4,1,Project,20,120,40,"4,000",3000,1000,60,minutes,1,39,20,10,348,44,2780,1,0,3000
3,4,2,No Project,0,0,0,0,0,0,0,minutes,0,40,20,10,348,44,2780,0,1,0
3,5,1,Project,100,80,80,0,0,0,30,minutes,0,41,21,14,348,45,2781,1,0,0
3,5,2,No Project,0,0,0,0,0,0,0,minutes,0,42,21,14,348,45,2781,0,1,0
3,6,1,Project,5,160,0,"4,000",4000,0,60,minutes,1,43,22,15,348,46,2782,0,0,4000
3,6,2,No Project,0,0,0,0,0,0,0,minutes,0,44,22,15,348,46,2782,1,1,0
3,7,1,Project,20,120,40,"4,000",3000,1000,15,minutes,1,45,23,16,348,47,2783,1,0,3000
3,7,2,No Project,0,0,0,0,0,0,0,minutes,0,46,23,16,348,47,2783,0,1,0
3,8,1,Project,5,160,0,0,0,0,30,minutes,0,47,24,19,348,48,2784,1,0,0
3,8,2,No Project,0,0,0,0,0,0,0,minutes,0,48,24,19,348,48,2784,0,1,0
1,1,1,Project,50,160,0,"4,000",4000,0,15,miles,1,1,1,1,349,1,2785,1,0,4000
1,1,2,No Project,0,0,0,0,0,0,0,miles,0,2,1,1,349,1,2785,0,1,0
1,2,1,Project,100,40,120,"4,000",1000,3000,5,miles,1,3,2,9,349,2,2786,1,0,1000
1,2,2,No Project,0,0,0,0,0,0,0,miles,0,4,2,9,349,2,2786,0,1,0
1,3,1,Project,5,40,120,0,0,0,5,miles,0,5,3,12,349,3,2787,0,0,0
1,3,2,No Project,0,0,0,0,0,0,0,miles,0,6,3,12,349,3,2787,1,1,0
1,4,1,Project,100,160,0,"4,000",4000,0,5,miles,1,7,4,17,349,4,2788,0,0,4000
1,4,2,No Project,0,0,0,0,0,0,0,miles,0,8,4,17,349,4,2788,1,1,0
1,5,1,Project,100,80,80,0,0,0,5,miles,0,9,5,18,349,5,2789,1,0,0
1,5,2,No Project,0,0,0,0,0,0,0,miles,0,10,5,18,349,5,2789,0,1,0
1,6,1,Project,100,120,40,"4,000",3000,1000,15,miles,1,11,6,20,349,6,2790,1,0,3000
1,6,2,No Project,0,0,0,0,0,0,0,miles,0,12,6,20,349,6,2790,0,1,0
1,7,1,Project,20,160,0,0,0,0,40,miles,0,13,7,21,349,7,2791,0,0,0
1,7,2,No Project,0,0,0,0,0,0,0,miles,0,14,7,21,349,7,2791,1,1,0
1,8,1,Project,5,120,40,0,0,0,40,miles,0,15,8,23,349,8,2792,0,0,0
1,8,2,No Project,0,0,0,0,0,0,0,miles,0,16,8,23,349,8,2792,1,1,0
2,1,1,Project,100,120,40,0,0,0,5,miles,0,17,9,2,350,9,2793,1,0,0
2,1,2,No Project,0,0,0,0,0,0,0,miles,0,18,9,2,350,9,2793,0,1,0
2,2,1,Project,50,80,80,0,0,0,40,miles,0,19,10,4,350,10,2794,1,0,0
2,2,2,No Project,0,0,0,0,0,0,0,miles,0,20,10,4,350,10,2794,0,1,0
2,3,1,Project,20,80,80,"4,000",2000,2000,40,miles,1,21,11,5,350,11,2795,1,0,2000
2,3,2,No Project,0,0,0,0,0,0,0,miles,0,22,11,5,350,11,2795,0,1,0
2,4,1,Project,50,80,80,"4,000",2000,2000,15,miles,1,23,12,8,350,12,2796,1,0,2000
2,4,2,No Project,0,0,0,0,0,0,0,miles,0,24,12,8,350,12,2796,0,1,0
2,5,1,Project,50,40,120,"4,000",1000,3000,40,miles,1,25,13,11,350,13,2797,1,0,1000
2,5,2,No Project,0,0,0,0,0,0,0,miles,0,26,13,11,350,13,2797,0,1,0
2,6,1,Project,20,160,0,0,0,0,5,miles,0,27,14,13,350,14,2798,1,0,0
2,6,2,No Project,0,0,0,0,0,0,0,miles,0,28,14,13,350,14,2798,0,1,0
2,7,1,Project,50,40,120,0,0,0,15,miles,0,29,15,22,350,15,2799,1,0,0
2,7,2,No Project,0,0,0,0,0,0,0,miles,0,30,15,22,350,15,2799,0,1,0
2,8,1,Project,5,40,120,"4,000",1000,3000,15,miles,1,31,16,24,350,16,2800,1,0,1000
2,8,2,No Project,0,0,0,0,0,0,0,miles,0,32,16,24,350,16,2800,0,1,0
3,1,1,Project,20,40,120,0,0,0,40,miles,0,33,17,3,351,17,2801,0,0,0
3,1,2,No Project,0,0,0,0,0,0,0,miles,0,34,17,3,351,17,2801,1,1,0
3,2,1,Project,5,80,80,"4,000",2000,2000,5,miles,1,35,18,6,351,18,2802,1,0,2000
3,2,2,No Project,0,0,0,0,0,0,0,miles,0,36,18,6,351,18,2802,0,1,0
3,3,1,Project,50,120,40,0,0,0,15,miles,0,37,19,7,351,19,2803,1,0,0
3,3,2,No Project,0,0,0,0,0,0,0,miles,0,38,19,7,351,19,2803,0,1,0
3,4,1,Project,20,120,40,"4,000",3000,1000,40,miles,1,39,20,10,351,20,2804,0,0,3000
3,4,2,No Project,0,0,0,0,0,0,0,miles,0,40,20,10,351,20,2804,1,1,0
3,5,1,Project,100,80,80,0,0,0,15,miles,0,41,21,14,351,21,2805,1,0,0
3,5,2,No Project,0,0,0,0,0,0,0,miles,0,42,21,14,351,21,2805,0,1,0
3,6,1,Project,5,160,0,"4,000",4000,0,40,miles,1,43,22,15,351,22,2806,1,0,4000
3,6,2,No Project,0,0,0,0,0,0,0,miles,0,44,22,15,351,22,2806,0,1,0
3,7,1,Project,20,120,40,"4,000",3000,1000,5,miles,1,45,23,16,351,23,2807,0,0,3000
3,7,2,No Project,0,0,0,0,0,0,0,miles,0,46,23,16,351,23,2807,1,1,0
3,8,1,Project,5,160,0,0,0,0,15,miles,0,47,24,19,351,24,2808,0,0,0
3,8,2,No Project,0,0,0,0,0,0,0,miles,0,48,24,19,351,24,2808,1,1,0
1,1,1,Project,50,160,0,"4,000",4000,0,30,minutes,1,1,1,1,352,25,2809,0,0,4000
1,1,2,No Project,0,0,0,0,0,0,0,minutes,0,2,1,1,352,25,2809,1,1,0
1,2,1,Project,100,40,120,"4,000",1000,3000,15,minutes,1,3,2,9,352,26,2810,1,0,1000
1,2,2,No Project,0,0,0,0,0,0,0,minutes,0,4,2,9,352,26,2810,0,1,0
1,3,1,Project,5,40,120,0,0,0,15,minutes,0,5,3,12,352,27,2811,1,0,0
1,3,2,No Project,0,0,0,0,0,0,0,minutes,0,6,3,12,352,27,2811,0,1,0
1,4,1,Project,100,160,0,"4,000",4000,0,15,minutes,1,7,4,17,352,28,2812,1,0,4000
1,4,2,No Project,0,0,0,0,0,0,0,minutes,0,8,4,17,352,28,2812,0,1,0
1,5,1,Project,100,80,80,0,0,0,15,minutes,0,9,5,18,352,29,2813,0,0,0
1,5,2,No Project,0,0,0,0,0,0,0,minutes,0,10,5,18,352,29,2813,1,1,0
1,6,1,Project,100,120,40,"4,000",3000,1000,30,minutes,1,11,6,20,352,30,2814,0,0,3000
1,6,2,No Project,0,0,0,0,0,0,0,minutes,0,12,6,20,352,30,2814,1,1,0
1,7,1,Project,20,160,0,0,0,0,60,minutes,0,13,7,21,352,31,2815,1,0,0
1,7,2,No Project,0,0,0,0,0,0,0,minutes,0,14,7,21,352,31,2815,0,1,0
1,8,1,Project,5,120,40,0,0,0,60,minutes,0,15,8,23,352,32,2816,1,0,0
1,8,2,No Project,0,0,0,0,0,0,0,minutes,0,16,8,23,352,32,2816,0,1,0
2,1,1,Project,100,120,40,0,0,0,15,minutes,0,17,9,2,353,33,2817,1,0,0
2,1,2,No Project,0,0,0,0,0,0,0,minutes,0,18,9,2,353,33,2817,0,1,0
2,2,1,Project,50,80,80,0,0,0,60,minutes,0,19,10,4,353,34,2818,0,0,0
2,2,2,No Project,0,0,0,0,0,0,0,minutes,0,20,10,4,353,34,2818,1,1,0
2,3,1,Project,20,80,80,"4,000",2000,2000,60,minutes,1,21,11,5,353,35,2819,1,0,2000
2,3,2,No Project,0,0,0,0,0,0,0,minutes,0,22,11,5,353,35,2819,0,1,0
2,4,1,Project,50,80,80,"4,000",2000,2000,30,minutes,1,23,12,8,353,36,2820,1,0,2000
2,4,2,No Project,0,0,0,0,0,0,0,minutes,0,24,12,8,353,36,2820,0,1,0
2,5,1,Project,50,40,120,"4,000",1000,3000,60,minutes,1,25,13,11,353,37,2821,0,0,1000
2,5,2,No Project,0,0,0,0,0,0,0,minutes,0,26,13,11,353,37,2821,1,1,0
2,6,1,Project,20,160,0,0,0,0,15,minutes,0,27,14,13,353,38,2822,0,0,0
2,6,2,No Project,0,0,0,0,0,0,0,minutes,0,28,14,13,353,38,2822,1,1,0
2,7,1,Project,50,40,120,0,0,0,30,minutes,0,29,15,22,353,39,2823,0,0,0
2,7,2,No Project,0,0,0,0,0,0,0,minutes,0,30,15,22,353,39,2823,1,1,0
2,8,1,Project,5,40,120,"4,000",1000,3000,30,minutes,1,31,16,24,353,40,2824,1,0,1000
2,8,2,No Project,0,0,0,0,0,0,0,minutes,0,32,16,24,353,40,2824,0,1,0
3,1,1,Project,20,40,120,0,0,0,60,minutes,0,33,17,3,354,41,2825,1,0,0
3,1,2,No Project,0,0,0,0,0,0,0,minutes,0,34,17,3,354,41,2825,0,1,0
3,2,1,Project,5,80,80,"4,000",2000,2000,15,minutes,1,35,18,6,354,42,2826,1,0,2000
3,2,2,No Project,0,0,0,0,0,0,0,minutes,0,36,18,6,354,42,2826,0,1,0
3,3,1,Project,50,120,40,0,0,0,30,minutes,0,37,19,7,354,43,2827,1,0,0
3,3,2,No Project,0,0,0,0,0,0,0,minutes,0,38,19,7,354,43,2827,0,1,0
3,4,1,Project,20,120,40,"4,000",3000,1000,60,minutes,1,39,20,10,354,44,2828,0,0,3000
3,4,2,No Project,0,0,0,0,0,0,0,minutes,0,40,20,10,354,44,2828,1,1,0
3,5,1,Project,100,80,80,0,0,0,30,minutes,0,41,21,14,354,45,2829,1,0,0
3,5,2,No Project,0,0,0,0,0,0,0,minutes,0,42,21,14,354,45,2829,0,1,0
3,6,1,Project,5,160,0,"4,000",4000,0,60,minutes,1,43,22,15,354,46,2830,0,0,4000
3,6,2,No Project,0,0,0,0,0,0,0,minutes,0,44,22,15,354,46,2830,1,1,0
3,7,1,Project,20,120,40,"4,000",3000,1000,15,minutes,1,45,23,16,354,47,2831,0,0,3000
3,7,2,No Project,0,0,0,0,0,0,0,minutes,0,46,23,16,354,47,2831,1,1,0
3,8,1,Project,5,160,0,0,0,0,30,minutes,0,47,24,19,354,48,2832,0,0,0
3,8,2,No Project,0,0,0,0,0,0,0,minutes,0,48,24,19,354,48,2832,1,1,0
1,1,1,Project,50,160,0,"4,000",4000,0,15,miles,1,1,1,1,355,1,2833,0,0,4000
1,1,2,No Project,0,0,0,0,0,0,0,miles,0,2,1,1,355,1,2833,1,1,0
1,2,1,Project,100,40,120,"4,000",1000,3000,5,miles,1,3,2,9,355,2,2834,0,0,1000
1,2,2,No Project,0,0,0,0,0,0,0,miles,0,4,2,9,355,2,2834,1,1,0
1,3,1,Project,5,40,120,0,0,0,5,miles,0,5,3,12,355,3,2835,1,0,0
1,3,2,No Project,0,0,0,0,0,0,0,miles,0,6,3,12,355,3,2835,0,1,0
1,4,1,Project,100,160,0,"4,000",4000,0,5,miles,1,7,4,17,355,4,2836,1,0,4000
1,4,2,No Project,0,0,0,0,0,0,0,miles,0,8,4,17,355,4,2836,0,1,0
1,5,1,Project,100,80,80,0,0,0,5,miles,0,9,5,18,355,5,2837,1,0,0
1,5,2,No Project,0,0,0,0,0,0,0,miles,0,10,5,18,355,5,2837,0,1,0
1,6,1,Project,100,120,40,"4,000",3000,1000,15,miles,1,11,6,20,355,6,2838,0,0,3000
1,6,2,No Project,0,0,0,0,0,0,0,miles,0,12,6,20,355,6,2838,1,1,0
1,7,1,Project,20,160,0,0,0,0,40,miles,0,13,7,21,355,7,2839,1,0,0
1,7,2,No Project,0,0,0,0,0,0,0,miles,0,14,7,21,355,7,2839,0,1,0
1,8,1,Project,5,120,40,0,0,0,40,miles,0,15,8,23,355,8,2840,1,0,0
1,8,2,No Project,0,0,0,0,0,0,0,miles,0,16,8,23,355,8,2840,0,1,0
2,1,1,Project,100,120,40,0,0,0,5,miles,0,17,9,2,356,9,2841,1,0,0
2,1,2,No Project,0,0,0,0,0,0,0,miles,0,18,9,2,356,9,2841,0,1,0
2,2,1,Project,50,80,80,0,0,0,40,miles,0,19,10,4,356,10,2842,0,0,0
2,2,2,No Project,0,0,0,0,0,0,0,miles,0,20,10,4,356,10,2842,1,1,0
2,3,1,Project,20,80,80,"4,000",2000,2000,40,miles,1,21,11,5,356,11,2843,0,0,2000
2,3,2,No Project,0,0,0,0,0,0,0,miles,0,22,11,5,356,11,2843,1,1,0
2,4,1,Project,50,80,80,"4,000",2000,2000,15,miles,1,23,12,8,356,12,2844,0,0,2000
2,4,2,No Project,0,0,0,0,0,0,0,miles,0,24,12,8,356,12,2844,1,1,0
2,5,1,Project,50,40,120,"4,000",1000,3000,40,miles,1,25,13,11,356,13,2845,0,0,1000
2,5,2,No Project,0,0,0,0,0,0,0,miles,0,26,13,11,356,13,2845,1,1,0
2,6,1,Project,20,160,0,0,0,0,5,miles,0,27,14,13,356,14,2846,0,0,0
2,6,2,No Project,0,0,0,0,0,0,0,miles,0,28,14,13,356,14,2846,1,1,0
2,7,1,Project,50,40,120,0,0,0,15,miles,0,29,15,22,356,15,2847,1,0,0
2,7,2,No Project,0,0,0,0,0,0,0,miles,0,30,15,22,356,15,2847,0,1,0
2,8,1,Project,5,40,120,"4,000",1000,3000,15,miles,1,31,16,24,356,16,2848,0,0,1000
2,8,2,No Project,0,0,0,0,0,0,0,miles,0,32,16,24,356,16,2848,1,1,0
3,1,1,Project,20,40,120,0,0,0,40,miles,0,33,17,3,357,17,2849,0,0,0
3,1,2,No Project,0,0,0,0,0,0,0,miles,0,34,17,3,357,17,2849,1,1,0
3,2,1,Project,5,80,80,"4,000",2000,2000,5,miles,1,35,18,6,357,18,2850,0,0,2000
3,2,2,No Project,0,0,0,0,0,0,0,miles,0,36,18,6,357,18,2850,1,1,0
3,3,1,Project,50,120,40,0,0,0,15,miles,0,37,19,7,357,19,2851,0,0,0
3,3,2,No Project,0,0,0,0,0,0,0,miles,0,38,19,7,357,19,2851,1,1,0
3,4,1,Project,20,120,40,"4,000",3000,1000,40,miles,1,39,20,10,357,20,2852,0,0,3000
3,4,2,No Project,0,0,0,0,0,0,0,miles,0,40,20,10,357,20,2852,1,1,0
3,5,1,Project,100,80,80,0,0,0,15,miles,0,41,21,14,357,21,2853,0,0,0
3,5,2,No Project,0,0,0,0,0,0,0,miles,0,42,21,14,357,21,2853,1,1,0
3,6,1,Project,5,160,0,"4,000",4000,0,40,miles,1,43,22,15,357,22,2854,0,0,4000
3,6,2,No Project,0,0,0,0,0,0,0,miles,0,44,22,15,357,22,2854,1,1,0
3,7,1,Project,20,120,40,"4,000",3000,1000,5,miles,1,45,23,16,357,23,2855,1,0,3000
3,7,2,No Project,0,0,0,0,0,0,0,miles,0,46,23,16,357,23,2855,0,1,0
3,8,1,Project,5,160,0,0,0,0,15,miles,0,47,24,19,357,24,2856,1,0,0
3,8,2,No Project,0,0,0,0,0,0,0,miles,0,48,24,19,357,24,2856,0,1,0
1,1,1,Project,50,160,0,"4,000",4000,0,30,minutes,1,1,1,1,358,25,2857,0,0,4000
1,1,2,No Project,0,0,0,0,0,0,0,minutes,0,2,1,1,358,25,2857,1,1,0
1,2,1,Project,100,40,120,"4,000",1000,3000,15,minutes,1,3,2,9,358,26,2858,1,0,1000
1,2,2,No Project,0,0,0,0,0,0,0,minutes,0,4,2,9,358,26,2858,0,1,0
1,3,1,Project,5,40,120,0,0,0,15,minutes,0,5,3,12,358,27,2859,1,0,0
1,3,2,No Project,0,0,0,0,0,0,0,minutes,0,6,3,12,358,27,2859,0,1,0
1,4,1,Project,100,160,0,"4,000",4000,0,15,minutes,1,7,4,17,358,28,2860,1,0,4000
1,4,2,No Project,0,0,0,0,0,0,0,minutes,0,8,4,17,358,28,2860,0,1,0
1,5,1,Project,100,80,80,0,0,0,15,minutes,0,9,5,18,358,29,2861,1,0,0
1,5,2,No Project,0,0,0,0,0,0,0,minutes,0,10,5,18,358,29,2861,0,1,0
1,6,1,Project,100,120,40,"4,000",3000,1000,30,minutes,1,11,6,20,358,30,2862,1,0,3000
1,6,2,No Project,0,0,0,0,0,0,0,minutes,0,12,6,20,358,30,2862,0,1,0
1,7,1,Project,20,160,0,0,0,0,60,minutes,0,13,7,21,358,31,2863,0,0,0
1,7,2,No Project,0,0,0,0,0,0,0,minutes,0,14,7,21,358,31,2863,1,1,0
1,8,1,Project,5,120,40,0,0,0,60,minutes,0,15,8,23,358,32,2864,1,0,0
1,8,2,No Project,0,0,0,0,0,0,0,minutes,0,16,8,23,358,32,2864,0,1,0
2,1,1,Project,100,120,40,0,0,0,15,minutes,0,17,9,2,359,33,2865,1,0,0
2,1,2,No Project,0,0,0,0,0,0,0,minutes,0,18,9,2,359,33,2865,0,1,0
2,2,1,Project,50,80,80,0,0,0,60,minutes,0,19,10,4,359,34,2866,1,0,0
2,2,2,No Project,0,0,0,0,0,0,0,minutes,0,20,10,4,359,34,2866,0,1,0
2,3,1,Project,20,80,80,"4,000",2000,2000,60,minutes,1,21,11,5,359,35,2867,0,0,2000
2,3,2,No Project,0,0,0,0,0,0,0,minutes,0,22,11,5,359,35,2867,1,1,0
2,4,1,Project,50,80,80,"4,000",2000,2000,30,minutes,1,23,12,8,359,36,2868,0,0,2000
2,4,2,No Project,0,0,0,0,0,0,0,minutes,0,24,12,8,359,36,2868,1,1,0
2,5,1,Project,50,40,120,"4,000",1000,3000,60,minutes,1,25,13,11,359,37,2869,1,0,1000
2,5,2,No Project,0,0,0,0,0,0,0,minutes,0,26,13,11,359,37,2869,0,1,0
2,6,1,Project,20,160,0,0,0,0,15,minutes,0,27,14,13,359,38,2870,0,0,0
2,6,2,No Project,0,0,0,0,0,0,0,minutes,0,28,14,13,359,38,2870,1,1,0
2,7,1,Project,50,40,120,0,0,0,30,minutes,0,29,15,22,359,39,2871,1,0,0
2,7,2,No Project,0,0,0,0,0,0,0,minutes,0,30,15,22,359,39,2871,0,1,0
2,8,1,Project,5,40,120,"4,000",1000,3000,30,minutes,1,31,16,24,359,40,2872,0,0,1000
2,8,2,No Project,0,0,0,0,0,0,0,minutes,0,32,16,24,359,40,2872,1,1,0
3,1,1,Project,20,40,120,0,0,0,60,minutes,0,33,17,3,360,41,2873,0,0,0
3,1,2,No Project,0,0,0,0,0,0,0,minutes,0,34,17,3,360,41,2873,1,1,0
3,2,1,Project,5,80,80,"4,000",2000,2000,15,minutes,1,35,18,6,360,42,2874,1,0,2000
3,2,2,No Project,0,0,0,0,0,0,0,minutes,0,36,18,6,360,42,2874,0,1,0
3,3,1,Project,50,120,40,0,0,0,30,minutes,0,37,19,7,360,43,2875,1,0,0
3,3,2,No Project,0,0,0,0,0,0,0,minutes,0,38,19,7,360,43,2875,0,1,0
3,4,1,Project,20,120,40,"4,000",3000,1000,60,minutes,1,39,20,10,360,44,2876,0,0,3000
3,4,2,No Project,0,0,0,0,0,0,0,minutes,0,40,20,10,360,44,2876,1,1,0
3,5,1,Project,100,80,80,0,0,0,30,minutes,0,41,21,14,360,45,2877,0,0,0
3,5,2,No Project,0,0,0,0,0,0,0,minutes,0,42,21,14,360,45,2877,1,1,0
3,6,1,Project,5,160,0,"4,000",4000,0,60,minutes,1,43,22,15,360,46,2878,0,0,4000
3,6,2,No Project,0,0,0,0,0,0,0,minutes,0,44,22,15,360,46,2878,1,1,0
3,7,1,Project,20,120,40,"4,000",3000,1000,15,minutes,1,45,23,16,360,47,2879,1,0,3000
3,7,2,No Project,0,0,0,0,0,0,0,minutes,0,46,23,16,360,47,2879,0,1,0
3,8,1,Project,5,160,0,0,0,0,30,minutes,0,47,24,19,360,48,2880,0,0,0
3,8,2,No Project,0,0,0,0,0,0,0,minutes,0,48,24,19,360,48,2880,1,1,0
1,1,1,Project,50,160,0,"4,000",4000,0,15,miles,1,1,1,1,361,1,2881,0,0,4000
1,1,2,No Project,0,0,0,0,0,0,0,miles,0,2,1,1,361,1,2881,1,1,0
